pair_id,research_query_id,method_id,score,rank
w4_rq01_016,rq01_stellar_classification,rrf_bm25_specter2_v1,0.03200204813108039,1
w4_rq01_001,rq01_stellar_classification,rrf_bm25_specter2_v1,0.03131881575727918,2
w4_rq01_015,rq01_stellar_classification,rrf_bm25_specter2_v1,0.03128054740957967,3
w4_rq01_019,rq01_stellar_classification,rrf_bm25_specter2_v1,0.03047794966520434,4
w4_rq01_017,rq01_stellar_classification,rrf_bm25_specter2_v1,0.03015873015873016,5
w4_rq01_009,rq01_stellar_classification,rrf_bm25_specter2_v1,0.02970950704225352,6
w4_rq01_011,rq01_stellar_classification,rrf_bm25_specter2_v1,0.02967032967032967,7
w4_rq01_008,rq01_stellar_classification,rrf_bm25_specter2_v1,0.029631255487269536,8
w4_rq01_002,rq01_stellar_classification,rrf_bm25_specter2_v1,0.029513888888888888,9
w4_rq01_006,rq01_stellar_classification,rrf_bm25_specter2_v1,0.029083245521601686,10
w4_rq01_010,rq01_stellar_classification,rrf_bm25_specter2_v1,0.028850145288501453,11
w4_rq01_013,rq01_stellar_classification,rrf_bm25_specter2_v1,0.02821939586645469,12
w4_rq01_007,rq01_stellar_classification,rrf_bm25_specter2_v1,0.027479766610201392,13
w4_rq01_014,rq01_stellar_classification,rrf_bm25_specter2_v1,0.026992753623188405,14
w4_rq01_004,rq01_stellar_classification,rrf_bm25_specter2_v1,0.02667140825035562,15
w4_rq01_012,rq01_stellar_classification,rrf_bm25_specter2_v1,0.026547116736990155,16
w4_rq01_018,rq01_stellar_classification,rrf_bm25_specter2_v1,0.026491228070175437,17
w4_rq01_020,rq01_stellar_classification,rrf_bm25_specter2_v1,0.026153846153846153,18
w4_rq01_005,rq01_stellar_classification,rrf_bm25_specter2_v1,0.02548701298701299,19
w4_rq01_003,rq01_stellar_classification,rrf_bm25_specter2_v1,0.025478740668614087,20
w4_rq02_006,rq02_stellar_parameters,rrf_bm25_specter2_v1,0.03149801587301587,1
w4_rq02_003,rq02_stellar_parameters,rrf_bm25_specter2_v1,0.03131881575727918,2
w4_rq02_008,rq02_stellar_parameters,rrf_bm25_specter2_v1,0.03125763125763126,3
w4_rq02_018,rq02_stellar_parameters,rrf_bm25_specter2_v1,0.030834914611005692,4
w4_rq02_012,rq02_stellar_parameters,rrf_bm25_specter2_v1,0.03047794966520434,5
w4_rq02_017,rq02_stellar_parameters,rrf_bm25_specter2_v1,0.030076888285843508,6
w4_rq02_009,rq02_stellar_parameters,rrf_bm25_specter2_v1,0.02928692699490662,7
w4_rq02_014,rq02_stellar_parameters,rrf_bm25_specter2_v1,0.029138513513513514,8
w4_rq02_020,rq02_stellar_parameters,rrf_bm25_specter2_v1,0.028717948717948718,9
w4_rq02_002,rq02_stellar_parameters,rrf_bm25_specter2_v1,0.028404512489927477,10
w4_rq02_016,rq02_stellar_parameters,rrf_bm25_specter2_v1,0.028381642512077296,11
w4_rq02_011,rq02_stellar_parameters,rrf_bm25_specter2_v1,0.02800626713670192,12
w4_rq02_015,rq02_stellar_parameters,rrf_bm25_specter2_v1,0.027809742999616416,13
w4_rq02_010,rq02_stellar_parameters,rrf_bm25_specter2_v1,0.02727272727272727,14
w4_rq02_004,rq02_stellar_parameters,rrf_bm25_specter2_v1,0.02722222222222222,15
w4_rq02_005,rq02_stellar_parameters,rrf_bm25_specter2_v1,0.027106227106227107,16
w4_rq02_013,rq02_stellar_parameters,rrf_bm25_specter2_v1,0.026856524873828405,17
w4_rq02_007,rq02_stellar_parameters,rrf_bm25_specter2_v1,0.026742734890354787,18
w4_rq02_001,rq02_stellar_parameters,rrf_bm25_specter2_v1,0.025807525807525808,19
w4_rq02_019,rq02_stellar_parameters,rrf_bm25_specter2_v1,0.025,20
w4_rq03_014,rq03_spectral_preprocessing,rrf_bm25_specter2_v1,0.03278688524590164,1
w4_rq03_013,rq03_spectral_preprocessing,rrf_bm25_specter2_v1,0.030776515151515152,2
w4_rq03_005,rq03_spectral_preprocessing,rrf_bm25_specter2_v1,0.030414746543778803,3
w4_rq03_020,rq03_spectral_preprocessing,rrf_bm25_specter2_v1,0.03036576949620428,4
w4_rq03_009,rq03_spectral_preprocessing,rrf_bm25_specter2_v1,0.03030998851894374,5
w4_rq03_004,rq03_spectral_preprocessing,rrf_bm25_specter2_v1,0.029910714285714287,6
w4_rq03_011,rq03_spectral_preprocessing,rrf_bm25_specter2_v1,0.02987736900780379,7
w4_rq03_012,rq03_spectral_preprocessing,rrf_bm25_specter2_v1,0.029857397504456328,8
w4_rq03_018,rq03_spectral_preprocessing,rrf_bm25_specter2_v1,0.029462365591397848,9
